,Open,High,Low,Close,Volume
2022-01-21 05:00:00,29489.872572162494,29596.03966786311,29413.917889673907,29475.70694150067,4583.0
2022-01-21 06:00:00,29336.13721736867,29386.32194341699,29174.104705177808,29319.810462155587,431.0
2022-01-21 07:00:00,29428.277484165108,29512.199203944365,29293.58282640587,29405.870733947097,1811.0
2022-01-21 08:00:00,29179.019635192875,29321.10426546431,29200.402663024233,29235.563296109944,3699.0
2022-01-21 09:00:00,29422.49464147279,29457.157469537375,29286.602315778702,29368.68034337263,1323.0
2022-01-21 10:00:00,29595.86834600839,29625.980860927568,29535.83991677469,29585.737744261813,4909.0
2022-01-21 11:00:00,29692.436056599538,29767.74052668087,29614.799297775728,29659.04402570926,3740.0
2022-01-21 12:00:00,29587.26356798051,29733.89963139936,29502.67972634206,29601.79427899812,4735.0
2022-01-21 13:00:00,29634.67464150073,29739.077825775024,29602.83788068553,29692.58739485986,4750.0
2022-01-21 14:00:00,29632.006568845372,29703.875728456056,29513.17484937554,29630.852783750575,634.0
2022-01-21 15:00:00,29818.819787667766,29853.584828369432,29681.717233066232,29817.962208843608,2349.0
2022-01-21 16:00:00,29444.257906481664,29484.623508404457,29393.16852952222,29451.680992000584,3748.0
2022-01-21 17:00:00,29365.720143329832,29530.266793888502,29246.688106991034,29384.559518376853,142.0
2022-01-21 18:00:00,28957.390557881452,29072.599360898825,28897.351861337458,28986.397119352052,2315.0
2022-01-21 19:00:00,28690.54571497938,28756.867982043164,28628.99638060397,28687.384953306613,3471.0
2022-01-21 20:00:00,28945.70954044697,29020.95949028671,28833.22087788003,28960.157399269396,3985.0
2022-01-21 21:00:00,29193.968141635367,29282.56070594443,29105.913948514826,29139.19439566373,2133.0
2022-01-21 22:00:00,28957.364067834333,29053.549994495672,28901.410485342185,28995.298349006775,4328.0
2022-01-21 23:00:00,28674.099017607896,28806.788677753433,28583.275724408017,28694.797657798594,3400.0
2022-01-22 00:00:00,28078.731487945497,28161.890339445756,28042.31838755548,28101.891890230265,322.0
2022-01-22 01:00:00,27998.0422371233,28029.078886684507,27868.512012975963,27993.192788643737,1460.0
2022-01-22 02:00:00,28477.19380581063,28583.584493257233,28421.427916185774,28477.275791093216,4695.0
2022-01-22 03:00:00,28580.67600126492,28593.003233806234,28439.726867931313,28564.252645385946,111.0
2022-01-22 04:00:00,28503.55259842267,28557.69702708854,28414.94669849212,28452.33818817605,629.0
2022-01-22 05:00:00,28520.830469293196,28602.48793914253,28498.548116801845,28545.35423007611,1788.0
2022-01-22 06:00:00,28254.93276368371,28345.655250318257,28161.903798157917,28233.162559477223,4969.0
2022-01-22 07:00:00,28120.1723916218,28288.61841947806,28049.27658106576,28173.697886937694,3553.0
2022-01-22 08:00:00,28166.796890410784,28303.44771514579,28149.094264186075,28193.593381540843,823.0
2022-01-22 09:00:00,28172.284265234142,28207.30904276887,28049.530179514273,28176.373251176632,2026.0
2022-01-22 10:00:00,28281.37829817474,28442.629208034075,28280.16259759544,28334.534475514647,4703.0
2022-01-22 11:00:00,28416.83240168323,28544.361243598923,28323.648834071824,28403.46352076186,1173.0
2022-01-22 12:00:00,28557.482615522993,28593.36117860151,28468.327487259492,28537.12872438346,2919.0
2022-01-22 13:00:00,28427.482452145276,28459.006625366917,28357.635932187037,28399.454267937308,2373.0
2022-01-22 14:00:00,28580.912081865292,28700.595524468386,28442.488554553267,28579.017349619415,3826.0
2022-01-22 15:00:00,28916.82274012375,28952.254497207072,28825.238102664574,28904.804739144216,3786.0
2022-01-22 16:00:00,28698.838646541542,28815.349086718063,28602.78427875269,28710.77483521393,4183.0
2022-01-22 17:00:00,28480.877562662947,28647.942322143146,28439.045475522198,28533.23570407102,685.0
2022-01-22 18:00:00,28754.306396930555,28833.47393050083,28713.793717305205,28800.392571335065,2323.0
2022-01-22 19:00:00,28779.955821821448,28854.59539335647,28662.425322521987,28762.123773996056,3489.0
2022-01-22 20:00:00,29100.457480767956,29138.83149546812,28909.483344229837,29042.888052409366,2153.0
2022-01-22 21:00:00,28898.302440236253,29018.479295883062,28844.433901517114,28954.38091003093,3369.0
2022-01-22 22:00:00,29252.126232579903,29377.1515819228,29153.854284842335,29245.390025285073,3215.0
2022-01-22 23:00:00,29301.076987430122,29320.01471132835,29166.872774981035,29271.687188646163,1916.0
2022-01-23 00:00:00,29361.661461641146,29395.37389717071,29222.883614803995,29323.332953310703,590.0
2022-01-23 01:00:00,29641.63537746226,29766.51835387477,29555.295881534854,29636.27655764468,4854.0
2022-01-23 02:00:00,29578.103209116394,29616.030975315087,29460.476640683122,29563.922462155846,4147.0
2022-01-23 03:00:00,29398.81377333048,29501.587495450098,29294.201654885474,29375.698042970856,4484.0
2022-01-23 04:00:00,29328.03592247043,29324.53366159968,29167.949282329024,29285.985201365183,1569.0
2022-01-23 05:00:00,29332.068818385625,29463.315700305906,29233.222695277713,29376.451991493814,1649.0
2022-01-23 06:00:00,29112.845221459527,29101.120907855555,28922.649456822648,29063.30017705771,1684.0
2022-01-23 07:00:00,29135.450643579927,29299.13932852873,29065.771844976567,29190.794357587933,252.0
2022-01-23 08:00:00,29122.15093741126,29204.095513376975,28983.953141449758,29083.040094064385,931.0
2022-01-23 09:00:00,29262.975267475118,29441.561492490295,29195.43054037918,29312.602626211097,1610.0
2022-01-23 10:00:00,28798.530509326036,28975.758199704353,28784.38161412969,28833.750565231003,4938.0
2022-01-23 11:00:00,28619.53121636961,28782.19791481719,28592.814801561966,28676.437410210172,1103.0
2022-01-23 12:00:00,28332.938267592137,28454.66114835134,28281.637449261947,28339.14377996335,2588.0
2022-01-23 13:00:00,28155.230901761213,28259.068512932343,28145.330119840306,28173.89788669056,2781.0
2022-01-23 14:00:00,28185.723762758324,28354.696766030112,28086.06903065123,28223.431066912348,1863.0
2022-01-23 15:00:00,28182.071140678563,28288.357305945276,28061.998934459978,28187.585741822397,4601.0
2022-01-23 16:00:00,28125.922301249488,28264.488764659007,28050.95775015615,28136.910228032793,556.0
2022-01-23 17:00:00,28135.16378548148,28159.64791175422,28048.396305802245,28105.073253756782,4364.0
2022-01-23 18:00:00,28190.010692547276,28229.820884141223,28039.587920389105,28145.75090188077,3744.0
2022-01-23 19:00:00,27961.09707729045,28053.56410445982,27867.49924778009,27944.04369349215,1598.0
2022-01-23 20:00:00,28043.219263333485,28136.273132601647,27967.078592334474,28085.41362167196,3861.0
2022-01-23 21:00:00,28194.852209057495,28270.019062750074,28076.91147343545,28217.946815749056,2200.0
2022-01-23 22:00:00,28341.73369273192,28433.9440566605,28227.15034302938,28294.954403280277,4856.0
2022-01-23 23:00:00,28359.5310303518,28484.04997444362,28350.084524079997,28406.26109183053,279.0
2022-01-24 00:00:00,28454.939094925787,28514.712140287837,28406.634394561694,28465.54469199226,245.0
2022-01-24 01:00:00,28923.664316068844,28939.712754313947,28832.90621311093,28872.559352538476,2766.0
2022-01-24 02:00:00,28907.15650763706,28929.86103723368,28780.804344326745,28855.14051832797,4664.0
2022-01-24 03:00:00,28783.496709857052,28894.281377951593,28762.92322216067,28793.723874661056,410.0
2022-01-24 04:00:00,28662.19736714552,28777.413080245577,28601.268804027844,28643.01835858958,3911.0
2022-01-24 05:00:00,28431.645797915593,28577.223324841412,28377.224882643346,28436.565824474015,4699.0
2022-01-24 06:00:00,28216.249316615675,28289.338620467184,28141.459157858317,28187.671466953798,2483.0
2022-01-24 07:00:00,27957.430541473757,28116.340971255086,27899.871244502632,28009.912004307615,4347.0
2022-01-24 08:00:00,27955.92754107972,28059.81113319283,27955.954199800988,27995.7759279772,3809.0
2022-01-24 09:00:00,28075.453831020706,28186.914103676358,27937.36401295771,28062.634953676745,1149.0
2022-01-24 10:00:00,28042.831270211904,28125.39312037596,28019.961233018657,28072.863365387177,4285.0
2022-01-24 11:00:00,27938.300868822407,27959.556553430542,27879.70925933778,27919.756309901233,3526.0
2022-01-24 12:00:00,28083.070802806757,28237.286184225944,28070.557451007746,28099.793222705226,161.0
2022-01-24 13:00:00,28291.36311060119,28373.563069530792,28138.616565160275,28247.675757165416,2883.0
2022-01-24 14:00:00,28251.778662727505,28278.23213785396,28158.56781779612,28215.74609568101,3306.0
2022-01-24 15:00:00,28084.35826054186,28189.0971477445,27999.84029865862,28085.16286674807,4026.0
2022-01-24 16:00:00,28225.625393408587,28275.713346609187,28154.06561238067,28194.84845091403,3879.0
2022-01-24 17:00:00,28206.59782193017,28297.16640644411,28092.941480615496,28232.44316841125,2430.0
2022-01-24 18:00:00,27942.176124487447,28002.813652233075,27900.86048717865,27942.81771652824,1565.0
2022-01-24 19:00:00,27895.425302006355,27972.347449677265,27855.273361606516,27929.22166533136,1039.0
2022-01-24 20:00:00,28022.021559012723,28071.093715320432,27858.32503785586,27981.628827746237,536.0
2022-01-24 21:00:00,27837.617173180766,27879.1561310224,27746.655096598344,27801.689870448685,3235.0
2022-01-24 22:00:00,27884.4413868326,27924.534587783564,27782.089277082123,27839.658549016174,4802.0
2022-01-24 23:00:00,27590.29004343424,27599.973980891733,27432.052934694908,27548.694051964616,493.0
2022-01-25 00:00:00,27867.067664120248,27948.18052287647,27757.702552221657,27815.93127196705,3543.0
2022-01-25 01:00:00,28035.023727902357,28165.27636945911,28037.133408339552,28065.521268978937,2964.0
2022-01-25 02:00:00,28063.408062894414,28143.84213364603,27939.05074232704,28015.017802118346,942.0
2022-01-25 03:00:00,28095.709531174693,28128.073085065942,28058.212619746224,28087.70866968616,1142.0
2022-01-25 04:00:00,27597.16595915246,27702.107008917883,27477.65665250444,27605.724276526184,1493.0
2022-01-25 05:00:00,27381.065554404795,27494.843415664123,27276.80314148985,27374.454744473118,3456.0
2022-01-25 06:00:00,27298.501253871396,27379.171989007806,27224.68149273928,27315.698960442693,1563.0
2022-01-25 07:00:00,27078.35042596835,27149.528141214265,27052.31775484906,27101.27235615732,4157.0
2022-01-25 08:00:00,27215.96096705739,27300.27692692237,27140.629740932625,27244.15165268345,1911.0
2022-01-25 09:00:00,27597.43816600607,27701.434064831144,27541.08029231459,27643.61095883305,636.0
2022-01-25 10:00:00,27407.911413793787,27484.72413508458,27374.250914738004,27408.28801494719,567.0
2022-01-25 11:00:00,27283.047079916312,27303.554160623033,27117.57469852966,27240.79533413015,2061.0
2022-01-25 12:00:00,27302.091295676528,27344.782875606532,27197.35326190592,27287.885007792138,2098.0
2022-01-25 13:00:00,27612.42479545501,27709.340324738798,27494.977743814154,27610.108237492062,3694.0
2022-01-25 14:00:00,27357.81697490599,27398.80406611978,27309.48850118109,27365.63337498408,2445.0
2022-01-25 15:00:00,27411.536819048917,27480.180931812087,27374.64118202829,27415.44059944547,902.0
2022-01-25 16:00:00,27747.395616907655,27884.124481750398,27673.86531456693,27779.70036960809,1145.0
2022-01-25 17:00:00,27484.80605776878,27496.105732746935,27334.732941212795,27449.348539972238,2875.0
2022-01-25 18:00:00,27160.327047775554,27244.358717764993,27123.951716392916,27193.13469860307,1737.0
2022-01-25 19:00:00,27131.902574256088,27157.28080601911,27078.735923961096,27108.413377310902,3392.0
2022-01-25 20:00:00,27032.37854324639,27031.40002587464,26888.905904504427,27004.29569473982,4622.0
2022-01-25 21:00:00,27174.95176623172,27245.4658135154,27117.25347544959,27166.81595229055,1838.0
2022-01-25 22:00:00,27254.65627613411,27246.60412101425,27151.025530597286,27215.14789625472,2804.0
2022-01-25 23:00:00,26837.70580424001,26916.34046293917,26765.797798646094,26860.155484326293,4176.0
2022-01-26 00:00:00,27004.396108087378,27097.49328674199,26925.493915982235,26963.237564906456,1130.0
2022-01-26 01:00:00,26872.366387554255,26973.204930507603,26813.15036614739,26847.729787435324,2602.0
2022-01-26 02:00:00,27135.006842131974,27153.03832099129,27072.730053457548,27102.619230823573,1595.0
2022-01-26 03:00:00,26994.86125779838,27037.530693820867,26851.21147479854,26977.101723536187,3172.0
2022-01-26 04:00:00,26886.975600311795,26926.42990718564,26789.486657191588,26849.778666915743,3741.0
2022-01-26 05:00:00,27011.176835481652,27076.01781248046,26859.806809551552,26958.00498907665,790.0
2022-01-26 06:00:00,27101.93255698184,27224.741696875433,26976.20468912994,27110.590285544036,1018.0
2022-01-26 07:00:00,27234.364448606862,27241.145542910777,27100.173139070757,27200.210158331276,213.0
2022-01-26 08:00:00,26889.371367902546,26903.326108349374,26779.804927661535,26863.090694854312,159.0
2022-01-26 09:00:00,26965.613084809123,27042.62651879397,26887.52858929006,26970.697582839966,348.0
2022-01-26 10:00:00,26809.543144494946,26883.748169629813,26696.721141586622,26763.835972505083,3563.0
2022-01-26 11:00:00,26799.56905516184,26932.300025758897,26719.757795241192,26810.891194822736,4529.0
2022-01-26 12:00:00,26533.090541112455,26564.062460140703,26397.886008394737,26526.144307742925,2107.0
2022-01-26 13:00:00,26573.456716312645,26703.164774212386,26504.896872274956,26615.40873725154,4424.0
2022-01-26 14:00:00,26425.071486749184,26497.016027398655,26382.744752775012,26454.088956390064,3675.0
2022-01-26 15:00:00,26233.263662576737,26295.659248991848,26136.527488195963,26197.56202633796,4057.0
2022-01-26 16:00:00,26329.426713594243,26463.22298191543,26220.895693305047,26340.32605363444,3725.0
2022-01-26 17:00:00,26377.47504429387,26463.046612706232,26347.933481809247,26388.65495796979,1078.0
2022-01-26 18:00:00,26239.171490045796,26300.854419269097,26150.33338979075,26265.85959769121,2664.0
2022-01-26 19:00:00,26555.204180445427,26644.182381535706,26502.44390092697,26556.09536749542,2674.0
2022-01-26 20:00:00,26500.342293556314,26537.68326758205,26365.731920370712,26467.964883181474,3243.0
2022-01-26 21:00:00,26516.233328185503,26586.73299205421,26362.535250783454,26474.38641797566,4000.0
2022-01-26 22:00:00,26482.55279933694,26590.81213859427,26451.025561309234,26528.16910751138,651.0
2022-01-26 23:00:00,26412.138257643346,26523.04412495685,26357.523238885664,26404.23592068566,3405.0
2022-01-27 00:00:00,26494.994357542088,26553.97220324056,26382.424528405267,26498.463179365644,4181.0
2022-01-27 01:00:00,26403.837112422763,26434.793161219353,26326.584150376166,26391.7727099327,666.0
2022-01-27 02:00:00,26303.896455818067,26368.007805113284,26249.387921682617,26309.445045489458,2133.0
2022-01-27 03:00:00,26571.1966906757,26612.268069645692,26501.162653151274,26581.973573450126,4488.0
2022-01-27 04:00:00,26370.889906741988,26429.900382242588,26301.582898471217,26373.85636294764,219.0
2022-01-27 05:00:00,25899.79255302856,25985.556812618615,25794.668556186105,25891.300296761743,887.0
2022-01-27 06:00:00,26213.590789325255,26254.620115890724,26172.888475821706,26213.48769576412,4039.0
2022-01-27 07:00:00,26720.375711580087,26761.98082161778,26650.057578806034,26723.35328628552,941.0
2022-01-27 08:00:00,26676.17088718904,26683.049926909447,26520.62918712332,26642.299433195654,3539.0
2022-01-27 09:00:00,26280.729710123283,26289.33121257931,26224.889597335474,26254.931825071617,4514.0
2022-01-27 10:00:00,26176.216042096046,26310.664589076867,26118.72624475018,26192.83502983243,2542.0
2022-01-27 11:00:00,26167.013481620197,26260.426054250973,26040.401277640904,26135.590439864296,2474.0
2022-01-27 12:00:00,26134.523414480635,26128.563815641246,25978.839530388253,26097.605671659843,2200.0
2022-01-27 13:00:00,25839.064606238248,25979.47020202021,25787.59643158476,25874.928063275474,1927.0
2022-01-27 14:00:00,25999.43623840187,26093.46790534145,25879.133295411568,25990.84029177077,1962.0
2022-01-27 15:00:00,26073.33199572611,26225.897872232978,26046.40087576295,26095.74176682799,2812.0
2022-01-27 16:00:00,25821.54022309762,25858.553387435626,25734.65827878183,25796.860642864125,4488.0
2022-01-27 17:00:00,25909.59980302229,25992.25733343908,25813.02008065783,25936.6999892031,4908.0
2022-01-27 18:00:00,26365.301022678494,26421.334070621517,26227.517763534728,26347.23698559228,4342.0
2022-01-27 19:00:00,26355.788210128143,26498.40207544685,26296.368588556434,26381.629052079694,686.0
2022-01-27 20:00:00,26315.336974940758,26417.16751413937,26237.80154320564,26314.164019665994,1603.0
2022-01-27 21:00:00,26332.93543636639,26361.6371080685,26212.051010532683,26285.76337678449,3809.0
2022-01-27 22:00:00,26396.27662127111,26461.05800418127,26376.19565432653,26408.8147301782,2773.0
2022-01-27 23:00:00,26101.851417384958,26164.535005154015,25943.58677160849,26062.68040907676,1738.0
2022-01-28 00:00:00,26146.38691298923,26210.851531890945,25984.062717525598,26095.55854967222,1624.0
2022-01-28 01:00:00,26056.476436274905,26085.106095378953,25943.966299876603,26017.465759779654,673.0
2022-01-28 02:00:00,26351.76354896109,26483.98573203784,26331.149366982954,26387.030762370865,1728.0
2022-01-28 03:00:00,26385.89100010237,26420.73427466505,26289.697174966554,26352.196215609874,2167.0
2022-01-28 04:00:00,26635.83391629196,26763.535382072736,26645.94142198385,26685.773737833777,2138.0
2022-01-28 05:00:00,26453.73052476063,26547.057690444886,26362.151836758178,26465.025598277374,2788.0
2022-01-28 06:00:00,26621.897477755443,26691.542764847116,26496.704298611323,26582.477431637933,1437.0
2022-01-28 07:00:00,26666.475720144867,26777.191737465517,26594.75911294013,26646.35748439618,1109.0
2022-01-28 08:00:00,26476.01492496475,26546.07460120001,26380.10530705724,26472.548034823223,4448.0
2022-01-28 09:00:00,26496.137243831872,26570.83166707376,26377.689385648526,26508.02725775061,2085.0
2022-01-28 10:00:00,26783.947461739343,26817.25658737943,26710.6839546163,26750.531025116932,1348.0
2022-01-28 11:00:00,26708.141595986966,26726.750190024886,26610.146804484604,26685.772684259613,3214.0
2022-01-28 12:00:00,26344.050406205886,26405.021765811525,26268.95361302524,26347.38015442566,2757.0
2022-01-28 13:00:00,26385.225810771204,26379.320893553606,26299.947386680196,26343.86758913017,2924.0
2022-01-28 14:00:00,26135.121076445008,26234.326999055033,26081.587840642747,26163.382970171668,1185.0
2022-01-28 15:00:00,26060.510360518594,26138.4783919449,26005.568167968817,26094.91478243889,3643.0
2022-01-28 16:00:00,26093.49371591294,26140.811033752376,26036.105331857554,26078.597228501865,1042.0
2022-01-28 17:00:00,25786.058540171307,25844.902975950135,25695.800513666934,25737.466785298762,4198.0
2022-01-28 18:00:00,25388.641892855787,25464.749803458926,25301.86664937119,25414.335117434628,2177.0
2022-01-28 19:00:00,25485.20410053474,25598.698792160674,25453.462829742653,25510.748484539734,2104.0
2022-01-28 20:00:00,25369.56888098743,25523.193348651486,25316.741024200805,25406.204745305797,2003.0
2022-01-28 21:00:00,24929.15828030699,24974.599986085956,24805.952930866497,24893.255876941683,2172.0
2022-01-28 22:00:00,25022.809471915858,25094.693102915968,24941.088783651707,25050.22468426331,3360.0
2022-01-28 23:00:00,25105.017819140285,25164.42433955012,25005.294609727007,25104.698635318156,2533.0
2022-01-29 00:00:00,25010.936155822244,25045.832598529963,24853.032127757484,24961.92367051086,721.0
2022-01-29 01:00:00,24650.359964006944,24773.306443649497,24612.091456621903,24698.55762829921,2875.0
2022-01-29 02:00:00,24871.337476625176,24905.367083239787,24796.14918615784,24865.71920756208,1408.0
2022-01-29 03:00:00,24936.815070162866,25005.089442071345,24871.39849014083,24935.589332074167,630.0
2022-01-29 04:00:00,25443.3613345452,25492.723780293978,25348.16989464816,25412.10978861098,4215.0
2022-01-29 05:00:00,25481.388455496988,25548.9074731508,25427.98171228453,25496.147508355967,1631.0
2022-01-29 06:00:00,25564.516528103297,25661.911787184843,25534.886790520726,25573.68813660837,3015.0
2022-01-29 07:00:00,25506.3786928224,25573.01049380857,25471.45014777897,25540.302550586657,942.0
2022-01-29 08:00:00,25728.41705318161,25763.969509663915,25637.913431914385,25703.657724026816,1762.0
2022-01-29 09:00:00,25858.089379548095,25937.597057977742,25799.27432852054,25828.674764276446,1990.0
2022-01-29 10:00:00,26041.117908233013,26132.146359547092,26024.240184597944,26079.019765989484,756.0
2022-01-29 11:00:00,25963.68547658381,26063.6072195275,25870.658028724916,25974.75518226203,4869.0
2022-01-29 12:00:00,25928.359272914062,25956.02022308404,25801.93934853801,25887.673687673236,1626.0
2022-01-29 13:00:00,25740.548649803142,25850.293280506172,25682.89098598602,25791.85305349084,2955.0
2022-01-29 14:00:00,25929.124578472583,26071.05792942575,25867.732336239045,25950.013397726638,2871.0
2022-01-29 15:00:00,26255.467657086647,26311.98002647198,26133.76086704549,26249.688285785982,2203.0
2022-01-29 16:00:00,26140.561148845827,26208.841904708566,26048.468428348955,26157.920187156124,2969.0
2022-01-29 17:00:00,26049.19160997824,26193.87113415386,26036.642195352862,26072.965441597506,2873.0
2022-01-29 18:00:00,26131.603080218512,26239.90002021849,26007.50580804887,26135.780886371464,492.0
2022-01-29 19:00:00,26053.396632800548,26183.858638561403,26059.003113102866,26086.628586368883,3378.0
2022-01-29 20:00:00,26280.153171482736,26308.522882794885,26188.02973132564,26277.039316996863,659.0
2022-01-29 21:00:00,25848.036939731755,25866.064898896413,25718.985398191613,25826.683858873053,2231.0
2022-01-29 22:00:00,25669.071527866614,25752.526835002565,25601.61410939038,25661.342849489673,1887.0
2022-01-29 23:00:00,25463.348825169534,25551.730662630514,25418.288969102752,25504.859582697383,2293.0
2022-01-30 00:00:00,25075.285433114735,25088.429780795213,24979.476257189293,25040.788380220154,452.0
2022-01-30 01:00:00,24815.756009665824,24950.349076502633,24817.187972343887,24848.060691346396,3536.0
2022-01-30 02:00:00,24691.15585137161,24717.903886800384,24639.529624238297,24665.02946817721,2150.0
2022-01-30 03:00:00,24611.074307471197,24656.48464024748,24590.839891420386,24624.808537273442,398.0
2022-01-30 04:00:00,24875.505254824682,24875.870074241466,24812.77342301881,24847.401715605498,117.0
2022-01-30 05:00:00,24769.253749474825,24867.14837648619,24712.994865007877,24798.389585367357,2746.0
2022-01-30 06:00:00,24561.404134817516,24677.525332045152,24515.905826280654,24592.226841313124,3364.0
2022-01-30 07:00:00,24580.543504325746,24690.848470470177,24511.472422516985,24580.83593307042,2781.0
2022-01-30 08:00:00,24744.355339616584,24826.44898907462,24697.267197011675,24790.67065735869,3630.0
2022-01-30 09:00:00,24568.453120111142,24639.423422421944,24569.228027650537,24595.47889413571,3808.0
2022-01-30 10:00:00,24435.239487889507,24489.51414173965,24362.488080044495,24413.36391735142,4372.0
2022-01-30 11:00:00,24558.1711279011,24585.31792060396,24424.286179353734,24525.073709206263,4914.0
2022-01-30 12:00:00,24439.715703608195,24552.498799205045,24367.17797136482,24480.766486060103,4435.0
2022-01-30 13:00:00,24647.87555651315,24725.8454918194,24542.502844370298,24610.263424202,3999.0
2022-01-30 14:00:00,24636.818724778594,24685.77535964746,24574.906052508788,24607.53406584294,2211.0
2022-01-30 15:00:00,24784.46238628697,24813.708060558227,24644.051598888862,24747.866795460854,2568.0
2022-01-30 16:00:00,24560.329595158022,24662.518813803785,24429.418978018555,24540.851172652725,3118.0
2022-01-30 17:00:00,24555.52801685476,24569.373838447213,24473.293506847975,24538.434242495074,930.0
2022-01-30 18:00:00,24498.755004732942,24612.125844503007,24447.95473381682,24496.29623962244,3420.0
2022-01-30 19:00:00,24267.940321173024,24326.03862837323,24224.5991365049,24253.118054801613,2982.0
2022-01-30 20:00:00,23980.55711494381,24012.60344587583,23859.87895289024,23940.422465227875,2648.0
2022-01-30 21:00:00,24039.098430754504,24190.444496112068,23965.86490634107,24077.572272282807,4188.0
2022-01-30 22:00:00,23989.689745756394,24080.107259524153,23918.2771474694,24007.381795839214,3467.0
2022-01-30 23:00:00,23762.21844945457,23868.470150927507,23748.91703450363,23802.925739509745,4668.0
2022-01-31 00:00:00,23826.006385319557,23833.39677883883,23698.745235857943,23783.68995212508,4884.0
2022-01-31 01:00:00,24004.03717358036,24096.57391837673,23905.374930701168,24009.29372359494,4144.0
2022-01-31 02:00:00,23569.66581030145,23630.36703701128,23484.763828635747,23553.146154520557,1559.0
2022-01-31 03:00:00,23285.54779269278,23297.009634433223,23154.315467988785,23253.818416539892,1025.0
2022-01-31 04:00:00,23114.54914062829,23157.77283967692,23010.007651706772,23069.241128160837,1566.0
2022-01-31 05:00:00,23329.871856305024,23445.02565936734,23305.548995161163,23361.476901504902,3591.0
2022-01-31 06:00:00,23446.050236060426,23478.631342925997,23339.966606523976,23417.994298088764,4335.0
2022-01-31 07:00:00,23607.986236074343,23595.44414850596,23504.07294339519,23571.457746181008,4412.0
2022-01-31 08:00:00,23301.302386116455,23408.467923264874,23228.845579267912,23343.425562355762,3451.0
2022-01-31 09:00:00,23143.016192814655,23143.1981486905,23048.644169825286,23119.518387301658,3436.0
2022-01-31 10:00:00,23195.594363419885,23239.252795868117,23150.11409404208,23209.0811306462,4764.0
2022-01-31 11:00:00,23234.538104292136,23283.953048282638,23160.83267067133,23220.73599683329,3460.0
2022-01-31 12:00:00,23331.794765444312,23361.459166477347,23256.01846036724,23330.483760606112,790.0
2022-01-31 13:00:00,23270.564316003918,23341.926756164074,23236.58882005632,23292.949562420425,2550.0
2022-01-31 14:00:00,23314.510057334428,23433.146052214368,23257.714363783078,23348.57830771135,1857.0
2022-01-31 15:00:00,23344.378720233184,23432.444283173023,23321.222017803513,23380.202124692372,3221.0
2022-01-31 16:00:00,23498.41121741306,23653.213012065593,23476.055333317512,23535.755602509358,3215.0
2022-01-31 17:00:00,23710.218187897368,23807.709429734477,23614.97805317929,23697.157258898253,1542.0
2022-01-31 18:00:00,23359.290854654882,23451.27826459855,23344.12093683194,23373.182860019897,1568.0
2022-01-31 19:00:00,22897.745875701974,23035.31701533036,22840.712705245554,22923.729148951727,535.0
2022-01-31 20:00:00,23141.82689206047,23227.49070599104,23054.246082042395,23124.078228482027,1536.0
2022-01-31 21:00:00,23379.083683771725,23414.784818586435,23295.927922274972,23361.623247134416,4155.0
2022-01-31 22:00:00,23161.126801940205,23250.091238072484,23067.716743962672,23157.498643231746,3310.0
2022-01-31 23:00:00,22825.17454217983,22820.78823321693,22693.63698614917,22785.53156192262,4721.0
2022-02-01 00:00:00,22794.885857155045,22890.589572536177,22705.336125711812,22805.338526124062,4638.0
2022-02-01 01:00:00,23022.394153700894,23059.660520943602,22934.045512161447,22991.50617139417,4298.0
2022-02-01 02:00:00,23311.341354524513,23375.94771267458,23297.127389394882,23351.02507588103,980.0
2022-02-01 03:00:00,23476.78485723405,23503.46633208159,23363.812773937876,23454.284590301322,1736.0
2022-02-01 04:00:00,23425.620738342524,23492.66831269575,23302.151056028237,23379.941250984182,381.0
2022-02-01 05:00:00,23233.48126442094,23253.827265043717,23119.479304442844,23201.315126667207,558.0
2022-02-01 06:00:00,23210.99941984125,23243.650580691006,23128.84124234109,23203.60538500134,1232.0
2022-02-01 07:00:00,23155.487813868753,23184.25692216841,23049.076627602426,23143.752444224287,1472.0
2022-02-01 08:00:00,22927.276278539117,23007.6536273971,22900.359410630623,22940.738863078524,175.0
2022-02-01 09:00:00,23367.254264422674,23452.54557389283,23275.23490087911,23350.489993251183,4229.0
2022-02-01 10:00:00,23733.165293457696,23803.112576505588,23668.823342375024,23707.523673665608,2682.0
2022-02-01 11:00:00,23982.433273868748,24000.49188914789,23871.808810575163,23934.733410376695,3313.0
2022-02-01 12:00:00,23749.847290946425,23794.143418401334,23663.7318580668,23750.563330814868,3302.0
2022-02-01 13:00:00,23879.590018598046,23949.896541282626,23850.465446036385,23921.567195674324,4836.0
2022-02-01 14:00:00,24058.713817833985,24118.046067604668,23988.92704987334,24049.492477573905,821.0
2022-02-01 15:00:00,24101.217619701867,24240.80779868969,24028.417971563267,24138.001602414715,1779.0
2022-02-01 16:00:00,24363.03604206493,24483.504337596532,24288.156229065633,24387.934655823472,1611.0
2022-02-01 17:00:00,24498.21903641362,24579.591299074335,24438.88578243109,24515.008884395727,2802.0
2022-02-01 18:00:00,24685.80330154389,24746.34337928566,24544.62403142845,24663.011731656596,2678.0
2022-02-01 19:00:00,24759.038904855955,24858.442272095563,24723.521866159903,24790.392988331034,3971.0
2022-02-01 20:00:00,24825.315679900483,24940.983827806733,24755.33131356195,24858.551269931457,2847.0
